Customer_ID,Service_Name,Service_Type,Purchase_Date,Number_of_Classes_Purchased,Price_Per_Class,Total_Price,Price_After_Discount,Month
699,Yoga Basics,personal training,12/11/2022,15,35.4124762,531.187143,531.187143,12
699,Stress Relief Meditation,1:1 coaching,10/18/2022,10,33.87259144,338.7259144,338.7259144,10
699,Cardio Blast,1:1 coaching,6/23/2023,5,38.88602941,194.4301471,194.4301471,6
699,HIIT Workouts,1:1 coaching,8/19/2023,5,44.53863947,222.6931974,173.2775396,8
699,HIIT Workouts,personal training,5/5/2023,15,44.99780736,674.9671103,674.9671103,5
699,Pilates,personal training,6/25/2023,5,38.27775665,191.3887833,191.3887833,6
699,Strength Training,1:1 coaching,6/19/2023,15,27.58035901,413.7053852,413.7053852,6
699,Strength Training,personal training,12/10/2022,5,24.94558485,124.7279243,96.45469411,12
699,HIIT Workouts,1:1 coaching,8/1/2023,5,38.16695471,190.8347736,190.8347736,8
699,Cardio Blast,1:1 coaching,11/24/2022,15,37.73255995,565.9883992,565.9883992,11
699,Core Strengthening,personal training,6/13/2023,10,38.87312505,388.7312505,329.7331516,6
699,Pilates,1:1 coaching,1/4/2023,15,36.22786238,543.4179357,543.4179357,1
700,HIIT Workouts,1:1 coaching,12/28/2022,5,45.66975183,228.3487592,228.3487592,12
700,Strength Training,1:1 coaching,1/31/2023,15,23.67099112,355.0648668,355.0648668,1
700,Mobility Drills,personal training,1/10/2023,5,27.67411357,138.3705679,108.9289718,1
700,Mobility Drills,1:1 coaching,2/20/2023,10,29.63390692,296.3390692,296.3390692,2
700,Yoga Basics,personal training,4/21/2023,5,41.51326287,207.5663143,207.5663143,4
700,Yoga Basics,1:1 coaching,4/20/2023,5,36.61823271,183.0911636,138.4143098,4
700,Advanced Yoga,personal training,4/2/2023,10,39.85463644,398.5463644,398.5463644,4
700,Cardio Blast,personal training,11/20/2022,15,42.32136624,634.8204936,634.8204936,11
700,Stress Relief Meditation,personal training,2/2/2023,15,25.35081849,380.2622774,380.2622774,2
701,Stress Relief Meditation,1:1 coaching,6/6/2023,15,28.30397451,424.5596176,424.5596176,6
701,Pilates,1:1 coaching,12/24/2022,5,37.02961593,185.1480797,185.1480797,12
701,Mobility Drills,1:1 coaching,5/24/2023,10,36.18233805,361.8233805,327.4285978,5
701,Pilates,personal training,2/9/2023,5,37.65172803,188.2586401,188.2586401,2
701,Stress Relief Meditation,personal training,12/4/2022,15,38.61736566,579.2604849,579.2604849,12
701,Mobility Drills,personal training,10/20/2022,15,32.52252688,487.8379032,487.8379032,10
701,Pilates,1:1 coaching,8/3/2023,5,28.03380413,140.1690207,140.1690207,8
701,Wellness Coaching,1:1 coaching,5/30/2023,5,32.25903183,161.2951591,161.2951591,5
702,Pilates,personal training,11/25/2022,5,29.66383445,148.3191722,123.7029786,11
702,Cardio Blast,1:1 coaching,12/22/2022,5,30.2308109,151.1540545,151.1540545,12
702,Pilates,1:1 coaching,12/18/2022,5,37.17060983,185.8530492,165.903983,12
703,Advanced Yoga,1:1 coaching,12/21/2022,15,34.96905251,524.5357877,524.5357877,12
703,Yoga Basics,1:1 coaching,12/14/2022,5,26.09276041,130.463802,130.463802,12
703,Core Strengthening,personal training,4/24/2023,10,32.17905763,321.7905763,321.7905763,4
703,Strength Training,1:1 coaching,2/4/2023,5,27.78213507,138.9106754,116.0527527,2
703,Mobility Drills,1:1 coaching,6/22/2023,10,28.25747264,282.5747264,282.5747264,6
703,Mobility Drills,1:1 coaching,6/7/2023,15,30.83707089,462.5560633,462.5560633,6
703,Advanced Yoga,1:1 coaching,4/21/2023,10,28.20488094,282.0488094,282.0488094,4
703,Advanced Yoga,1:1 coaching,5/3/2023,15,36.48562385,547.2843578,547.2843578,5
703,Core Strengthening,personal training,12/1/2022,5,40.9113118,204.556559,204.556559,12
703,Core Strengthening,personal training,1/5/2023,10,40.74591529,407.4591529,407.4591529,1
704,Cardio Blast,personal training,12/20/2022,15,28.81820771,432.2731156,330.6204227,12
704,Stress Relief Meditation,personal training,5/8/2023,15,41.29287734,619.3931601,619.3931601,5
704,Cardio Blast,personal training,11/20/2022,15,29.53529883,443.0294824,443.0294824,11
704,Yoga Basics,1:1 coaching,6/18/2023,5,31.10289846,155.5144923,131.3444114,6
704,Cardio Blast,personal training,4/14/2023,15,29.20923242,438.1384863,412.9061295,4
704,Cardio Blast,personal training,1/15/2023,5,32.81514559,164.075728,164.075728,1
704,Cardio Blast,personal training,6/16/2023,15,34.7224868,520.837302,520.837302,6
705,Pilates,personal training,5/26/2023,5,44.93531495,224.6765748,213.442746,5
705,Advanced Yoga,1:1 coaching,9/1/2022,15,37.7617367,566.4260505,538.104748,9
705,Strength Training,personal training,9/21/2022,5,23.03512494,115.1756247,109.4168435,9
706,Strength Training,1:1 coaching,11/27/2022,5,26.15780191,130.7890096,124.2495591,11
706,HIIT Workouts,1:1 coaching,1/14/2023,15,43.59747494,653.9621242,621.264018,1
706,Cardio Blast,personal training,10/29/2022,10,32.38848889,323.8848889,307.6906445,10
706,Pilates,1:1 coaching,1/15/2023,5,46.94797544,234.7398772,223.0028834,1
706,Wellness Coaching,1:1 coaching,1/20/2023,5,42.21789573,211.0894786,200.5350047,1
708,Cardio Blast,personal training,2/28/2023,5,32.56118877,162.8059439,162.8059439,2
709,Core Strengthening,personal training,12/5/2022,15,47.70352783,715.5529175,715.5529175,12
709,Yoga Basics,1:1 coaching,11/3/2022,10,27.6750689,276.750689,276.750689,11
709,Yoga Basics,personal training,8/27/2022,15,23.83112775,357.4669162,357.4669162,8
709,Pilates,1:1 coaching,12/9/2022,5,29.40501475,147.0250738,147.0250738,12
709,Advanced Yoga,1:1 coaching,5/25/2023,5,38.46884347,192.3442174,192.3442174,5
709,Advanced Yoga,1:1 coaching,1/23/2023,5,34.92446098,174.6223049,174.6223049,1
710,Advanced Yoga,1:1 coaching,2/21/2023,15,40.08880896,601.3321345,601.3321345,2
710,HIIT Workouts,personal training,2/28/2023,15,32.32817522,484.9226283,406.6041149,2
710,Yoga Basics,personal training,9/9/2022,10,39.04550882,390.4550882,390.4550882,9
710,Advanced Yoga,personal training,3/16/2023,5,28.62025202,143.1012601,143.1012601,3
710,Mobility Drills,1:1 coaching,6/28/2023,5,30.88853014,154.4426507,154.4426507,6
710,Mobility Drills,personal training,6/9/2023,15,43.90446787,658.567018,625.0093024,6
710,Advanced Yoga,personal training,5/29/2023,10,40.81401972,408.1401972,408.1401972,5
711,Core Strengthening,1:1 coaching,4/26/2023,15,32.52245063,487.8367595,487.8367595,4
711,Stress Relief Meditation,personal training,4/16/2023,15,41.42738564,621.4107846,621.4107846,4
711,Wellness Coaching,personal training,1/27/2023,10,34.94798554,349.4798554,349.4798554,1
712,Pilates,personal training,6/5/2023,15,39.46232866,591.9349299,591.9349299,6
712,Stress Relief Meditation,personal training,5/24/2023,15,31.23848686,468.5773028,422.2390217,5
712,Strength Training,personal training,5/24/2023,10,34.61268855,346.1268855,346.1268855,5
712,Stress Relief Meditation,personal training,12/19/2022,15,37.55419233,563.312885,563.312885,12
712,Core Strengthening,personal training,6/2/2023,5,37.83841472,189.1920736,189.1920736,6
712,Yoga Basics,personal training,4/27/2023,15,22.9448886,344.173329,274.6223377,4
712,Advanced Yoga,1:1 coaching,3/23/2023,15,33.22703123,498.4054685,498.4054685,3
712,Mobility Drills,personal training,7/15/2023,5,31.42156653,157.1078326,127.4121266,7
712,Stress Relief Meditation,personal training,6/25/2023,5,41.02442391,205.1221195,169.9340852,6
712,Yoga Basics,1:1 coaching,9/9/2022,15,35.83603081,537.5404621,454.9396687,9
712,Stress Relief Meditation,1:1 coaching,4/30/2023,5,27.83371435,139.1685718,139.1685718,4
712,Cardio Blast,personal training,5/3/2023,10,33.20753528,332.0753528,332.0753528,5
712,Yoga Basics,personal training,5/5/2023,5,22.1644536,110.822268,110.822268,5
712,Strength Training,1:1 coaching,12/13/2022,15,31.91226341,478.6839511,478.6839511,12
712,Stress Relief Meditation,1:1 coaching,8/16/2023,5,26.50900428,132.5450214,132.5450214,8
712,Strength Training,1:1 coaching,11/26/2022,15,29.59368671,443.9053006,443.9053006,11
713,Pilates,personal training,12/20/2022,5,43.36234725,216.8117363,216.8117363,12
713,Mobility Drills,1:1 coaching,5/7/2023,5,42.67374338,213.3687169,176.4102977,5
713,Mobility Drills,personal training,3/15/2023,5,27.91410651,139.5705325,139.5705325,3
713,Advanced Yoga,1:1 coaching,12/14/2022,10,41.46224283,414.6224283,414.6224283,12
713,Pilates,1:1 coaching,10/27/2022,15,39.46440086,591.9660129,591.9660129,10
713,Cardio Blast,1:1 coaching,8/15/2023,10,39.17528031,391.7528031,391.7528031,8
713,Strength Training,1:1 coaching,4/8/2023,5,39.84474191,199.2237096,199.2237096,4
714,Wellness Coaching,1:1 coaching,5/18/2023,10,43.75841056,437.5841056,437.5841056,5
714,Advanced Yoga,personal training,10/26/2022,15,23.78101978,356.7152967,356.7152967,10
714,Mobility Drills,1:1 coaching,6/21/2023,5,36.84086715,184.2043358,184.2043358,6
714,Strength Training,1:1 coaching,6/16/2023,5,31.03067102,155.1533551,132.9049764,6
714,Advanced Yoga,personal training,2/13/2023,5,29.48884326,147.4442163,147.4442163,2
714,Core Strengthening,1:1 coaching,4/20/2023,5,37.98423474,189.9211737,189.9211737,4
714,HIIT Workouts,personal training,6/25/2023,5,31.88443071,159.4221535,134.6319057,6
714,Mobility Drills,1:1 coaching,12/13/2022,5,28.71414359,143.570718,143.570718,12
715,Strength Training,1:1 coaching,12/26/2022,5,27.502874,137.51437,137.51437,12
715,Wellness Coaching,personal training,2/27/2023,10,40.59193215,405.9193215,384.3263896,2
715,Core Strengthening,1:1 coaching,5/14/2023,5,37.98906912,189.9453456,144.2797632,5
715,Yoga Basics,personal training,10/17/2022,5,35.67137036,178.3568518,178.3568518,10
715,Advanced Yoga,1:1 coaching,2/28/2023,15,24.44545034,366.6817551,366.6817551,2
715,Stress Relief Meditation,1:1 coaching,9/5/2022,10,27.00144204,270.0144204,270.0144204,9
715,Wellness Coaching,personal training,6/27/2023,10,31.06521968,310.6521968,310.6521968,6
717,HIIT Workouts,personal training,6/13/2023,15,43.40994731,651.1492097,651.1492097,6
717,Core Strengthening,personal training,12/30/2022,10,31.78484753,317.8484753,317.8484753,12
717,Mobility Drills,personal training,6/3/2023,10,38.07229646,380.7229646,380.7229646,6
717,Mobility Drills,1:1 coaching,8/15/2023,10,35.57115001,355.7115001,355.7115001,8
718,Core Strengthening,personal training,4/5/2023,15,43.37277462,650.5916192,650.5916192,4
718,HIIT Workouts,personal training,7/16/2023,5,41.1596442,205.798221,205.798221,7
719,Advanced Yoga,personal training,9/2/2022,5,36.44310775,182.2155388,173.1047618,9
719,Yoga Basics,personal training,6/10/2023,5,34.24837498,171.2418749,131.9674603,6
719,Advanced Yoga,1:1 coaching,12/3/2022,10,40.36907426,403.6907426,383.5062055,12
719,Cardio Blast,personal training,2/1/2023,10,39.7724242,397.724242,377.8380299,2
720,Core Strengthening,1:1 coaching,2/24/2023,10,42.05037156,420.5037156,420.5037156,2
720,Mobility Drills,personal training,1/19/2023,15,30.10606322,451.5909483,410.8205038,1
720,Cardio Blast,1:1 coaching,5/30/2023,15,43.31128655,649.6692983,649.6692983,5
720,Wellness Coaching,personal training,5/15/2023,10,42.8693738,428.693738,428.693738,5
720,Strength Training,1:1 coaching,4/7/2023,5,23.04600789,115.2300394,115.2300394,4
720,HIIT Workouts,personal training,5/27/2023,5,27.86908682,139.3454341,139.3454341,5
721,Stress Relief Meditation,1:1 coaching,1/29/2023,5,44.40025969,222.0012985,210.9012335,1
721,Core Strengthening,1:1 coaching,12/29/2022,5,33.40521443,167.0260721,158.6747685,12
721,Pilates,personal training,3/1/2023,15,43.60878171,654.1317256,621.4251393,3
721,Mobility Drills,personal training,7/13/2023,5,42.72965612,213.6482806,202.9658666,7
721,Core Strengthening,1:1 coaching,2/23/2023,10,43.18050389,431.8050389,355.1784341,2
721,Core Strengthening,personal training,8/3/2023,10,33.17896531,331.7896531,315.2001705,8
721,Cardio Blast,1:1 coaching,8/26/2022,15,29.6245528,444.368292,398.469705,8
721,Advanced Yoga,1:1 coaching,9/13/2022,15,39.46316299,591.9474448,537.4540507,9
721,Cardio Blast,1:1 coaching,12/19/2022,10,26.53603206,265.3603206,252.0923045,12
722,Pilates,1:1 coaching,3/18/2023,5,45.85890273,229.2945136,229.2945136,3
722,Pilates,1:1 coaching,9/14/2022,15,38.5766021,578.6490315,443.2136142,9
722,Yoga Basics,personal training,7/21/2023,15,35.57554979,533.6332469,533.6332469,7
722,Yoga Basics,personal training,10/16/2022,5,22.00373285,110.0186643,110.0186643,10
722,Cardio Blast,personal training,6/19/2023,10,31.44600259,314.4600259,314.4600259,6
722,Wellness Coaching,1:1 coaching,3/22/2023,15,46.664425,699.9663749,634.4270695,3
723,Core Strengthening,1:1 coaching,11/14/2022,15,39.06080676,585.9121013,529.2461029,11
723,Pilates,1:1 coaching,3/20/2023,10,37.67780019,376.7780019,357.9391018,3
723,Yoga Basics,1:1 coaching,10/31/2022,15,27.60275643,414.0413464,393.3392791,10
723,Cardio Blast,1:1 coaching,7/11/2023,10,35.1562254,351.562254,305.7210843,7
723,Cardio Blast,1:1 coaching,7/10/2023,10,34.02331422,340.2331422,323.2214851,7
723,Strength Training,personal training,6/2/2023,15,37.26492189,558.9738284,531.025137,6
723,Core Strengthening,1:1 coaching,4/6/2023,10,32.60157324,326.0157324,309.7149458,4
724,Wellness Coaching,personal training,8/26/2022,15,38.38219892,575.7329837,522.8117181,8
724,Yoga Basics,1:1 coaching,12/27/2022,5,26.17064435,130.8532217,130.8532217,12
725,Yoga Basics,personal training,4/5/2023,15,39.3148916,589.723374,589.723374,4
725,Cardio Blast,personal training,10/15/2022,5,42.03193059,210.1596529,210.1596529,10
725,Mobility Drills,personal training,1/5/2023,5,33.62319786,168.1159893,168.1159893,1
725,Pilates,personal training,1/31/2023,15,28.71916093,430.7874139,396.4673997,1
725,Cardio Blast,1:1 coaching,10/31/2022,5,28.85161738,144.2580869,130.7294442,10
725,HIIT Workouts,1:1 coaching,4/10/2023,5,33.17805437,165.8902719,165.8902719,4
725,Core Strengthening,1:1 coaching,7/30/2023,10,39.78006642,397.8006642,397.8006642,7
726,Advanced Yoga,personal training,4/6/2023,5,33.23074261,166.153713,157.8460274,4
726,Advanced Yoga,1:1 coaching,4/22/2023,10,42.59134889,425.9134889,364.5422354,4
726,HIIT Workouts,personal training,4/2/2023,5,34.64042917,173.2021458,164.5420385,4
726,Wellness Coaching,personal training,6/26/2023,5,32.47010082,162.3505041,154.2329789,6
726,Yoga Basics,personal training,5/18/2023,5,34.76386912,173.8193456,165.1283783,5
726,Cardio Blast,personal training,10/16/2022,5,38.71587022,193.5793511,183.9003836,10
726,Stress Relief Meditation,personal training,12/20/2022,15,29.95272813,449.2909219,392.3373999,12
726,Pilates,1:1 coaching,12/2/2022,15,44.68445624,670.2668435,636.7535014,12
727,Advanced Yoga,1:1 coaching,11/12/2022,10,23.29073884,232.9073884,232.9073884,11
727,Core Strengthening,1:1 coaching,7/6/2023,5,39.73406047,198.6703024,198.6703024,7
727,Advanced Yoga,personal training,6/12/2023,15,40.97850997,614.6776495,509.4354234,6
727,Yoga Basics,personal training,6/27/2023,15,27.69318904,415.3978356,415.3978356,6
727,Strength Training,personal training,6/21/2023,15,32.01442121,480.2163181,480.2163181,6
727,Strength Training,1:1 coaching,4/10/2023,5,32.75629706,163.7814853,163.7814853,4
727,Stress Relief Meditation,personal training,3/2/2023,5,43.44542837,217.2271419,169.0886102,3
727,Wellness Coaching,1:1 coaching,10/26/2022,10,41.34753205,413.4753205,371.1954054,10
727,HIIT Workouts,1:1 coaching,10/30/2022,15,35.9383882,539.0758231,539.0758231,10
727,HIIT Workouts,personal training,12/22/2022,10,31.90873935,319.0873935,259.1168374,12
728,Wellness Coaching,personal training,6/24/2023,10,36.44808894,364.4808894,364.4808894,6
728,Yoga Basics,personal training,6/12/2023,15,22.14096646,332.1144969,301.789338,6
728,HIIT Workouts,personal training,10/8/2022,5,46.56185949,232.8092975,232.8092975,10
729,Advanced Yoga,personal training,1/6/2023,15,37.32923329,559.9384994,559.9384994,1
729,Core Strengthening,1:1 coaching,6/14/2023,5,36.95341925,184.7670963,184.7670963,6
729,Stress Relief Meditation,1:1 coaching,8/22/2023,5,31.26996425,156.3498212,156.3498212,8
729,Stress Relief Meditation,personal training,12/31/2022,5,39.95317457,199.7658729,199.7658729,12
729,HIIT Workouts,personal training,12/1/2022,5,34.20877245,171.0438623,171.0438623,12
729,Wellness Coaching,personal training,4/6/2023,5,44.67131897,223.3565949,223.3565949,4
729,Yoga Basics,personal training,12/25/2022,10,39.92190609,399.2190609,399.2190609,12
730,Advanced Yoga,1:1 coaching,9/11/2022,10,28.59413144,285.9413144,285.9413144,9
731,HIIT Workouts,1:1 coaching,3/28/2023,10,44.88840366,448.8840366,426.4398347,3
731,Core Strengthening,personal training,4/14/2023,15,32.26202999,483.9304498,459.7339273,4
731,Core Strengthening,1:1 coaching,9/15/2022,5,48.30838756,241.5419378,229.4648409,9
731,Wellness Coaching,personal training,5/22/2023,15,48.17594615,722.6391923,554.7488539,5
731,HIIT Workouts,personal training,11/29/2022,10,29.6749859,296.749859,281.912366,11
731,HIIT Workouts,1:1 coaching,6/24/2023,10,38.34295902,383.4295902,364.2581107,6
731,HIIT Workouts,personal training,11/12/2022,15,31.52639112,472.8958668,357.9472839,11
731,Mobility Drills,1:1 coaching,8/3/2023,10,31.45189056,314.5189056,298.7929603,8
731,Wellness Coaching,1:1 coaching,9/10/2022,15,33.13418545,497.0127818,472.1621427,9
731,Yoga Basics,1:1 coaching,12/20/2022,5,39.75031367,198.7515684,188.8139899,12
731,Strength Training,personal training,12/14/2022,10,28.11782167,281.1782167,267.1193059,12
732,Strength Training,personal training,10/19/2022,15,39.79211948,596.8817922,596.8817922,10
732,Strength Training,personal training,4/26/2023,10,23.29437461,232.9437461,232.9437461,4
732,Yoga Basics,personal training,1/20/2023,5,32.3349755,161.6748775,161.6748775,1
732,Yoga Basics,personal training,8/28/2022,5,38.21785335,191.0892667,191.0892667,8
733,Yoga Basics,1:1 coaching,5/17/2023,10,26.51826292,265.1826292,265.1826292,5
733,Cardio Blast,personal training,8/9/2023,5,26.55550209,132.7775104,99.95593356,8
733,HIIT Workouts,1:1 coaching,2/16/2023,15,31.26062284,468.9093426,468.9093426,2
733,Cardio Blast,1:1 coaching,12/3/2022,15,45.562628,683.43942,683.43942,12
733,Strength Training,1:1 coaching,1/4/2023,15,36.63601317,549.5401976,549.5401976,1
733,Cardio Blast,personal training,9/30/2022,5,45.86297803,229.3148901,229.3148901,9
734,Advanced Yoga,1:1 coaching,6/23/2023,10,24.55969353,245.5969353,245.5969353,6
734,HIIT Workouts,personal training,7/9/2023,15,42.0805099,631.2076485,631.2076485,7
734,Core Strengthening,personal training,12/7/2022,15,38.47400624,577.1100936,456.4984203,12
735,Mobility Drills,personal training,3/2/2023,15,33.00351431,495.0527146,470.3000789,3
735,Pilates,1:1 coaching,4/25/2023,10,34.40877338,344.0877338,326.8833471,4
735,Pilates,1:1 coaching,9/4/2022,10,46.05241821,460.5241821,437.497973,9
735,Wellness Coaching,1:1 coaching,12/11/2022,5,42.47054487,212.3527243,201.7350881,12
735,Advanced Yoga,1:1 coaching,8/26/2022,15,24.73833726,371.0750589,352.5213059,8
735,Cardio Blast,personal training,6/13/2023,10,39.09521706,390.9521706,371.4045621,6
735,Wellness Coaching,personal training,12/17/2022,15,49.35495679,740.3243518,703.3081343,12
736,Cardio Blast,1:1 coaching,2/17/2023,5,31.22410262,156.1205131,148.3144874,2
736,Core Strengthening,1:1 coaching,8/1/2023,5,40.67640171,203.3820086,193.2129081,8
737,Stress Relief Meditation,personal training,4/21/2023,10,31.52641431,315.2641431,252.5217034,4
737,Pilates,1:1 coaching,9/24/2022,5,28.24878749,141.2439374,112.7375639,9
737,Mobility Drills,personal training,11/7/2022,10,40.30713437,403.0713437,379.8705792,11
737,Wellness Coaching,personal training,4/14/2023,10,30.60927295,306.0927295,306.0927295,4
737,Core Strengthening,1:1 coaching,5/15/2023,5,38.80659809,194.0329904,194.0329904,5
738,Yoga Basics,personal training,6/22/2023,5,29.17761942,145.8880971,145.8880971,6
738,Core Strengthening,1:1 coaching,8/31/2022,5,37.15279029,185.7639515,185.7639515,8
738,Stress Relief Meditation,personal training,10/7/2022,5,37.58620653,187.9310326,176.8822225,10
738,Pilates,1:1 coaching,3/6/2023,15,43.34557057,650.1835586,650.1835586,3
738,Pilates,personal training,4/5/2023,10,28.85611436,288.5611436,288.5611436,4
738,Pilates,1:1 coaching,7/31/2023,10,45.40806206,454.0806206,454.0806206,7
738,Advanced Yoga,personal training,12/14/2022,15,38.16658653,572.498798,572.498798,12
739,HIIT Workouts,1:1 coaching,12/17/2022,5,39.49861962,197.4930981,197.4930981,12
739,Advanced Yoga,1:1 coaching,8/23/2023,10,36.25136205,362.5136205,362.5136205,8
739,Pilates,personal training,4/3/2023,5,40.47992408,202.3996204,202.3996204,4
740,Yoga Basics,1:1 coaching,6/16/2023,15,22.39195549,335.8793323,319.0853657,6
740,Pilates,personal training,4/26/2023,5,30.25731989,151.2865994,143.7222695,4
740,Pilates,1:1 coaching,10/14/2022,5,43.47750439,217.387522,206.5181459,10
740,HIIT Workouts,1:1 coaching,3/28/2023,5,39.06810327,195.3405163,185.5734905,3
740,Strength Training,1:1 coaching,4/28/2023,10,36.32616188,363.2616188,287.4981429,4
740,Cardio Blast,1:1 coaching,8/5/2023,15,31.51021723,472.6532585,440.2883748,8
740,Mobility Drills,1:1 coaching,6/26/2023,15,31.94652328,479.1978492,442.7404468,6
740,HIIT Workouts,1:1 coaching,5/14/2023,15,37.92582679,568.8874019,540.4430318,5
740,Pilates,1:1 coaching,4/12/2023,15,38.21127731,573.1691596,544.5107017,4
740,Mobility Drills,personal training,6/18/2023,10,25.97121875,259.7121875,246.7265782,6
741,Yoga Basics,personal training,7/17/2023,10,34.8854189,348.854189,331.4114796,7
741,Advanced Yoga,personal training,8/11/2023,10,41.05781952,410.5781952,390.0492854,8
741,Advanced Yoga,1:1 coaching,9/26/2022,10,31.38133383,313.8133383,298.1226714,9
741,Pilates,personal training,4/27/2023,15,36.08241019,541.2361528,514.1743452,4
741,Yoga Basics,1:1 coaching,8/8/2023,10,38.83293691,388.3293691,368.9129006,8
742,Yoga Basics,1:1 coaching,3/29/2023,15,26.92666578,403.8999867,403.8999867,3
742,Yoga Basics,personal training,12/29/2022,5,39.95817813,199.7908906,199.7908906,12
743,Wellness Coaching,personal training,10/26/2022,15,35.11987556,526.7981335,414.8584819,10
743,Wellness Coaching,personal training,8/23/2023,5,31.39675771,156.9837886,156.9837886,8
743,Yoga Basics,1:1 coaching,3/17/2023,15,35.58491459,533.7737189,533.7737189,3
743,Strength Training,1:1 coaching,1/12/2023,10,37.88097037,378.8097037,378.8097037,1
744,Advanced Yoga,personal training,1/23/2023,15,23.90177426,358.5266138,340.6002832,1
744,Mobility Drills,personal training,12/30/2022,5,35.73321279,178.666064,166.5286864,12
744,Yoga Basics,1:1 coaching,10/3/2022,5,40.97841876,204.8920938,194.6474891,10
744,Yoga Basics,1:1 coaching,12/13/2022,15,37.96640258,569.4960387,541.0212367,12
744,HIIT Workouts,1:1 coaching,12/7/2022,10,27.59142044,275.9142044,232.0966644,12
744,Mobility Drills,personal training,6/24/2023,10,40.39995416,403.9995416,383.7995645,6
744,Advanced Yoga,personal training,2/7/2023,10,25.69023634,256.9023634,244.0572453,2
744,Yoga Basics,personal training,6/11/2023,15,32.21603793,483.2405689,458.1879428,6
745,Pilates,1:1 coaching,10/12/2022,10,43.02701209,430.2701209,430.2701209,10
745,Mobility Drills,personal training,10/10/2022,5,37.34395929,186.7197965,156.7473139,10
747,Core Strengthening,1:1 coaching,10/23/2022,15,30.16789357,452.5184036,452.5184036,10
747,Pilates,1:1 coaching,4/11/2023,15,30.28121158,454.2181738,454.2181738,4
747,HIIT Workouts,1:1 coaching,3/18/2023,5,42.99538744,214.9769372,214.9769372,3
747,Advanced Yoga,personal training,12/30/2022,15,27.69641691,415.4462537,361.5689938,12
747,Strength Training,personal training,12/8/2022,15,29.15485571,437.3228357,437.3228357,12
747,Yoga Basics,personal training,11/13/2022,15,24.30227042,364.5340563,364.5340563,11
747,HIIT Workouts,1:1 coaching,10/11/2022,10,37.06087105,370.6087105,370.6087105,10
747,Mobility Drills,1:1 coaching,4/3/2023,15,28.58083653,428.7125479,360.1943642,4
747,Strength Training,1:1 coaching,12/31/2022,15,33.60884824,504.1327236,504.1327236,12
748,Core Strengthening,personal training,12/21/2022,10,37.03016937,370.3016937,370.3016937,12
748,Core Strengthening,personal training,2/5/2023,15,40.9368547,614.0528206,471.8327349,2
748,Wellness Coaching,personal training,6/20/2023,10,42.1262757,421.262757,421.262757,6
748,Wellness Coaching,1:1 coaching,4/12/2023,15,37.54130963,563.1196445,563.1196445,4
748,Stress Relief Meditation,personal training,5/3/2023,15,28.85453273,432.8179909,432.8179909,5
749,Cardio Blast,personal training,2/5/2023,5,27.39715221,136.985761,120.3621096,2
749,Pilates,personal training,1/29/2023,5,42.30813611,211.5406805,200.9636465,1
749,HIIT Workouts,1:1 coaching,6/25/2023,10,38.85639381,388.5639381,369.1357412,6
749,Wellness Coaching,1:1 coaching,5/20/2023,5,44.32571021,221.6285511,168.1170069,5
749,Stress Relief Meditation,personal training,8/29/2022,5,37.0018912,185.009456,175.7589832,8
749,Strength Training,personal training,6/22/2023,5,25.62175781,128.1087891,121.7033496,6
749,Pilates,personal training,8/9/2023,15,35.00814239,525.1221359,498.8660291,8
749,Pilates,1:1 coaching,10/14/2022,5,37.97239118,189.8619559,180.3688581,10
749,Pilates,personal training,7/19/2023,15,30.99847477,464.9771215,441.7282654,7
749,Cardio Blast,personal training,8/30/2022,10,34.20862633,342.0862633,324.9819501,8
749,Cardio Blast,1:1 coaching,8/5/2023,5,29.82672126,149.1336063,141.676926,8
749,Pilates,1:1 coaching,8/25/2022,10,30.76809765,307.6809765,292.2969276,8
750,HIIT Workouts,personal training,9/17/2022,15,27.64108737,414.6163105,414.6163105,9
750,Yoga Basics,1:1 coaching,5/13/2023,5,31.41818074,157.0909037,157.0909037,5
750,Strength Training,personal training,11/13/2022,5,26.23139697,131.1569849,131.1569849,11
751,Strength Training,1:1 coaching,3/8/2023,5,33.7405147,168.7025735,132.1794248,3
752,Strength Training,1:1 coaching,4/20/2023,5,39.42577189,197.1288595,197.1288595,4
752,Wellness Coaching,personal training,9/15/2022,5,33.49732968,167.4866484,167.4866484,9
752,Wellness Coaching,personal training,6/9/2023,5,32.24879948,161.2439974,161.2439974,6
752,Pilates,1:1 coaching,5/17/2023,10,45.41302273,454.1302273,454.1302273,5
752,Mobility Drills,1:1 coaching,7/11/2023,15,38.46213239,576.9319859,576.9319859,7
752,Advanced Yoga,1:1 coaching,11/7/2022,5,27.33348271,136.6674136,136.6674136,11
752,Cardio Blast,1:1 coaching,8/17/2023,5,38.96388814,194.8194407,194.8194407,8
752,Strength Training,1:1 coaching,12/30/2022,15,33.8188083,507.2821245,410.145707,12
753,Core Strengthening,1:1 coaching,7/1/2023,5,47.01770935,235.0885468,235.0885468,7
753,HIIT Workouts,1:1 coaching,2/8/2023,15,43.83604784,657.5407177,657.5407177,2
753,HIIT Workouts,1:1 coaching,11/5/2022,5,31.0366946,155.183473,155.183473,11
753,Wellness Coaching,personal training,6/3/2023,15,31.63851141,474.5776712,474.5776712,6
753,Pilates,1:1 coaching,6/8/2023,5,43.94164263,219.7082132,219.7082132,6
753,Mobility Drills,1:1 coaching,12/29/2022,15,41.82485828,627.3728743,627.3728743,12
