Name,Address,Latitude,Longitude,Location Type,Avg Review,Closure Status,Price Level,Review Date,Ratings,Comment,Covid Safety Mentions,Crowdedness Mentions,Outdoor Seating Mentions,Seating Mentions,Staff Mentions,Curbside Pickup,Delivery,Dine In,Drive Through,In Store Pickup,In Store Shopping,No Contact Delivery,On Site Services,Online Appointments,Online Classes,Takeaway
State of Yoga,"727 4th St, Miami Beach, FL 33139, United States",25.7737981,-80.1355457,Yoga studio,5,,,4 months ago, 5 stars ,"A gem of a studio!  The space is beautiful, clean and bright.  The teachers are top-notch and guide amazing flows, adaptable for any yogi. The owner, Sandrine, is genuine and professional...the best in Miami!  PS: During COVID, the studio …",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,TRUE,,TRUE,
STORY Nightclub,"136 Collins Ave, Miami Beach, FL 33139, United States",25.7705528,-80.1340421,Nightclub,3.3,,,3 months ago, 4 stars ,"Reservations only! Covid was respected, so much fun, food is good,  if you want a decent table the stage tables are the best. Be ready to spend $$$$.",TRUE,FALSE,FALSE,FALSE,FALSE,,,FALSE,,,,,,,,
Styles on the beach barbershop miami beach,"1216 Normandy Dr, Miami Beach, FL 33141, United States",25.855152,-80.1321725,Barber shop,4.9,,,2 weeks ago, 1 star ,The Barber that cut my hair was not professional at all I ask them for a number one and not too short on the side I was specific about it. I don’t think this guy has a license no he was wearing a mask and the whole time I was sitting in the …,TRUE,FALSE,FALSE,TRUE,TRUE,,,,,,,,,,,
Surfside Barber Shop Inc,"9431 Harding Ave, Surfside, FL 33154, United States",25.8840618,-80.1232104,Barber shop,4.9,,,6 months ago, 5 stars ,Great barbershop experience. Orakamis is extremely detailed and takes his time with his customers. Been here a few times and he is my go to 100 percent. When it comes to COVID the shop has a sanitation station in the entrance with Temperature checks. Highly recommend. 5 stars!,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Surfside Barber Shop Inc,"9431 Harding Ave, Surfside, FL 33154, United States",25.8840618,-80.1232104,Barber shop,4.9,,,8 months ago, 5 stars ,I was a walk in. They immediately greeted me at the door. My observation was they kept a clean shop and were doing so while adhering to covid guidelines. Just needed my beard cleaned up and Mis was who took care of me. Beard is looking great and she was fun to sit and talk to. Thanks for your time and effort.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Sweat440,"1916 Bay Rd, Miami Beach, FL 33139, United States",25.7950299,-80.1439553,Gym,5,,,9 months ago, 5 stars ,Sweat440 has gone above & beyond for it's customers during Covid. They keep us updated and provide amazing virtual workouts. Highly recommend them for anyone looking for an amazing workout and a team that works with integrity.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,FALSE,,FALSE,
T.J. Maxx & HomeGoods,"3809 NE 163rd St, North Miami Beach, FL 33160, United States",25.9315782,-80.1331848,Department store,4.5,,,4 months ago, 5 stars ,Very covid conscious.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
T.J. Maxx & HomeGoods,"3809 NE 163rd St, North Miami Beach, FL 33160, United States",25.9315782,-80.1331848,Department store,4.5,,,9 months ago, 4 stars ,"(Translated by Google) It has a good assortment, an excellent parking lot and they comply with the rules of the covid19 !!!!

(Original)
Tiene buen surtido, un excelente parqueadero y cumplen con las normas del covid19!!!!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
Tampa Convention Center,"333 S Franklin St, Tampa, FL 33602, United States",27.9418771,-82.4564048,Convention centre,4.5,,,7 months ago, 4 stars ,It wa okay.   Entry was free but had to pay for parking.  Not a lot of people there.   Standard home show stuff just less due to covid-19,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Taquiza,"7450 Ocean Terrace, Miami Beach, FL 33141, United States",25.860459,-80.1200764,Restaurant,4.2,,,2 weeks ago, 5 stars ,We were a party of two passing by here one evening -- during CoVID times. This is a small taqueria with indoors and outdoors seating. Most of the outdoor tables and picnic benches were occupied (except one) and people were enjoying …,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Taquiza,"7450 Ocean Terrace, Miami Beach, FL 33141, United States",25.860459,-80.1200764,Restaurant,4.2,,,2 weeks ago, 4 stars ,"Beach side with a patio to sit outside. Expensive and small tacos but they were delicious. LOTS of variety too, got a roasted grasshopper taco for example. Inside seating was closed due to covid so seating was limited. Good drinks (margs/micheladas/mojitos.)",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Taquiza,"7450 Ocean Terrace, Miami Beach, FL 33141, United States",25.860459,-80.1200764,Restaurant,4.2,,,a month ago, 2 stars ,The food is always cold. No utensil service and when you ask for it they yell at you. People stand behind you with no social distancing. They thrive on location and low quality.,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Taquiza,"7450 Ocean Terrace, Miami Beach, FL 33141, United States",25.860459,-80.1200764,Restaurant,4.2,,,a month ago, 1 star ,Wouldn't serve me without a mask but served the white guy be careful if you're black ordered online and still wouldn't serve me,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Taquiza,"7450 Ocean Terrace, Miami Beach, FL 33141, United States",25.860459,-80.1200764,Restaurant,4.2,,,7 months ago, 5 stars ,"Great outdoors views with tacos! I've been here several times and the staff was always nice and helpful, and their tacos are fire 🔥and drinks are great. This is one of few spots on the beach where you can eat outdoors and enjoy the cool breeze. They are open during and abiding by social distance guidelines from the city.",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,TRUE,,,,TRUE,,,,
Taquiza,"7450 Ocean Terrace, Miami Beach, FL 33141, United States",25.860459,-80.1200764,Restaurant,4.2,,,9 months ago, 5 stars ,Yo I’ve been getting take out from here two days straight but I’ve also ordered in before the whole COVID thing. Amazing tacos. Them blue corn tortillas are perfect and basically anything on the menu is amazing.,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Target,"1045 5th St Unit 201, Miami Beach, FL 33139, United States",25.7748639,-80.1392384,Department store,3.4,,,4 days ago, 1 star ,"Rude staff, especially the security lady up front who would make snarky comments about you, then the manager doesnt wear his mask properly.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,TRUE,,,,,
Target,"14075 Biscayne Blvd, North Miami Beach, FL 33181, United States",25.9062096,-80.1563142,Department store,4.3,,,10 months ago, 1 star ,The level of disorganization and lack of safety protocols for customers during covid19 is frustrating. Multiple people in aisles and congregating together without staff interference. Will not be returning to this location during pandemic.,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,TRUE,,,,,
Target,"1906 Ponce de Leon, Coral Gables, FL 33134, United States",25.7549134,-80.259216,Department store,3.9,,,5 months ago, 4 stars ,Small charming new Target in an Office Depot space. Very nice. Very clean. Surprisingly good selection and even a small Starbucks. Very anti Covid 19 protected.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,TRUE,TRUE,,,,,
Target,"3401 N Miami Ave Suite 100, Miami, FL 33127",25.8096625,-80.1943063,Department store,4.2,,$$,4 months ago, 5 stars ,"We went early afternoon on a Sunday and it was not too crowded due to covid 19. My sister was looking for a bag for her daughter and we found it here. It was inexpensive, thus she bought another one for her. It was all so pretty. Highly recommended!",TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,,,TRUE,TRUE,,,,,
Target,"3401 N Miami Ave Suite 100, Miami, FL 33127",25.8096625,-80.1943063,Department store,4.2,,$$,a month ago, 5 stars ,Price and employees but there was a customer in the store not wearing a mask and I was disappointed that it wasn't addressed,TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,TRUE,TRUE,,,,,
Tasty Beach Cafe,"4041 Royal Palm Ave, Miami Beach, FL 33140, United States",25.813457,-80.129176,Restaurant,4.1,,,2 weeks ago, 1 star ,"The worst ! Since covid started, noone is allowed inside. The wait outside
in the boiling heat takes forever. Staff is rude and not interested. They have
maybe 3 tables outside with a long waiting list for them. The food starts to taste really bad when it finally comes out. Not worth it. Go elsewhere!!!",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
Tasty Beach Cafe,"4041 Royal Palm Ave, Miami Beach, FL 33140, United States",25.813457,-80.129176,Restaurant,4.1,,,3 months ago, 5 stars ,"Delicious food. Covid compliant with spaced outdoor seating. Friendly staff (Alan our waitor) made good recommendations.

We ate the avocado tuna quesadilla and a spicy vodka sauce pizza.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,
Tasty Beach Cafe,"4041 Royal Palm Ave, Miami Beach, FL 33140, United States",25.813457,-80.129176,Restaurant,4.1,,,2 months ago, 1 star ,Took them an hour to get me my food.  They were backed up but at no point did they tell me it would take an hour to get the food.  Also very inconsistent telling people to wear a mask when ordering take out at the window even though the sign says to wear a mask.,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,,,,,,,
Tatum Park,"8050 Byron Ave, Miami Beach, FL 33141",25.8654295,-80.1241614,Park,4.7,,,a month ago, 5 stars ,Very clean and peaceful. Bathrooms are closed cause of covid and the water fountain is closed as well.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Tatum Park,"8050 Byron Ave, Miami Beach, FL 33141, United States",25.8654295,-80.1241614,Park and Garden,4.7,,,a month ago, 5 stars ,Very clean and peaceful. Bathrooms are closed cause of covid and the water fountain is closed as well.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Art Plug,"4041 Collins Ave, Miami Beach, FL 33140, United States",25.8126859,-80.1224014,Art gallery,5,,,3 weeks ago, 5 stars ,"The Art Plug continually holds one of a kind art events. Right now they have The Real Surreal, Miami's only Salvador Dali sculpture exhibit, while implementing COVID guidelines that left me speechless!",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
The Barber Job Inc,"707 5th St, Miami Beach, FL 33139",25.774801,-80.1352688,Barber shop,4.5,,,2 years ago, 2 stars ,"(Translated by Google) The place keeps the design and guidelines of the headquarters in Buenos Aires. The attention is very friendly. Now, the barber attended me without knowing what service I had booked online (nor was he interested at …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Barber Room,"9721 NE 2nd Ave, Miami Shores, FL 33138",25.8650347,-80.1933785,Barber shop,4.9,,,7 months ago, 5 stars ,"I got my haircut from Yosvany, it was an awesome experience. The shop was very clean and nicely decorated. Yosvany wear his mask the whole time. Most importantly the hair cut came out great.  I would highly recommend and will be returning in the future for my next haircut.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Barber Room,"9721 NE 2nd Ave, Miami Shores, FL 33138",25.8650347,-80.1933785,Barber shop,4.9,,,7 months ago, 5 stars ,"(Translated by Google) Excellent place, incredible attention, they respect social distancing and everyone wears a mask. Place where it always provokes to go. They offer a 5-star service, water, soda, internally it is suitable for its …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Bass,"2100 Collins Ave, Miami Beach, FL 33139, United States",25.7975668,-80.1301297,Art museum,4.3,,,a month ago, 3 stars ,Your enjoyment will be very dependent on the exhibits featured at the time. Great staff and they enforce covid safety protocols though!,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
The Fresh Market,"1800 West Ave, Miami Beach, FL 33139",25.794007,-80.142944,Grocery store,4.5,,$$$,11 months ago, 5 stars ,"(Translated by Google) All with masks. A very well-kept place and quality products.

(Original)
Todos con mascarillas. Un lugar muy bien cuidado y productos de calidad.",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,
The Landmark at Merrick Park,"358 San Lorenzo Ave, Coral Gables, FL 33146, United States",25.7315182,-80.2606672,Cinema,4.5,,,2 weeks ago, 5 stars ,Due to covid they separate the seats but they were incorrectly done so it was awkward trying to find 2 seats,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,6 months ago on Google,44321,"Very nice location with hotel standard amenities. Only cons might be due to drop in customer service during covid times - I had to call front desk to get basic amenities like pen, paper, cutlery all which should be all be in the room by …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,3 months ago on Google,44321,"We came down during COVID to get away from the Pennsylvania winter. The room is a bit small, but considering it is Miami Beach, you have to expect that. The bed is very comfortable and the room, besides being a bit small, is great. The food …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,a week ago on Google,44260,Too expensive.  Stupid mask rules.  Good is only decent.  Strange 'eco' toilets that actually waste water.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,a month ago on Google,44321,Had a truly lovely experience in this hotel. Everything was always so well kept and during times of Covid I felt safe and secure my entire trip. The staff were incredibly kind and courteous.,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,4 months ago on Google,44321,"Great experience!
My boyfriend and I got the premier city room for his birthday weekend. I got it because it came with the robes and slippers (need to request this during covid-19) and the toilet was separate from the shower/vanity versus …",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,3 months ago on Google,44321,"Visited Miami beach for Thanksgiving  w.e, so it was a short trip. Everything was clean and sanitazed, staff was wearing masks at all time - all of  which gave me the needed peace of mind to enjoy the stay. What I loved even more though is …",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,3 months ago on Google,44321,"Outstanding service! Rates were great, rooms were very clean and well maintained. The staff was very professional from top down and they took COVID protection measures very seriously. The pool and beach were awesome! Blocks from SOBE but far enough to have a laid back and chill feel.
We highly recommend The Palms!",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
The Palms Hotel & Spa,"3025 Collins Ave, Miami Beach, FL 33140, United States",25.8061145,-80.1240544,4-star hotel,4.4,,,5 months ago on Google,44291,"Amazing but very short stay! We were here in march this year, we came from Orlando to stay for 3 nights and head back to Orlando for the rest of our vacation. This was during the outbreak of Covid-19.. 3 Days after arrival im back on the ground in Amsterdam! Will come back to this hotel! Did not have the time to relax! :-(",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
The Tavern,"6084 Collins Ave, Miami Beach, FL 33140, United States",25.84433,-80.120966,American restaurant,4.2,,,3 weeks ago, 2 stars ,"Used to be nice place before Covid, unfortunately service is not the same anymore nether the food is. My usual Power Bowl with salmon is awful this time, dry and cold fish the salad is missing avocado, cilantro and red peppers. Very …",TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,,,,,,,,TRUE
The Tavern,"Lobby, 3720 Collins Ave, Miami Beach, FL 33140, United States",25.810889,-80.123506,American restaurant,4.1,,,a month ago, 2 stars ,"Our server Remy/Ritchey, brought us water in obviously dirty glasses(Covid). Asked for plastic cups. He brought them, but left the dirty glasses. Until he was ready to come back for them. Ordered a Strawberry mimosa and when it when it was …",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,,,,
The Tavern,"Lobby, 3720 Collins Ave, Miami Beach, FL 33140, United States",25.810889,-80.123506,American restaurant,4.1,,,5 months ago, 5 stars ,"I just moved over here in Feb. & I had my first, and only good breakfast here..then the covid-19 lockdown went into effect, so now that reopening has brought life back into this nice place, they have social distancing, people had on their …",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,,,,,
The Tavern,"Lobby, 3720 Collins Ave, Miami Beach, FL 33140, United States",25.810889,-80.123506,American restaurant,4.1,,,5 months ago, 2 stars ,"No a single waiter used his mask properly the time we were there. Under the nose, or removing it constantly. Slow service and poor quality of food.",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,,,,
The Tavern,"Lobby, 3720 Collins Ave, Miami Beach, FL 33140, United States",25.810889,-80.123506,American restaurant,4.1,,,a year ago, 5 stars ,This place is great!  We came here to end the night after several delayed flights and  luggage mishaps. Ordered the corona Rita for 2 and the wings. The wings were dry rub and perfect. The drink was even better. Mina was our server and she …,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,,,,
The Tavern,"Lobby, 3720 Collins Ave, Miami Beach, FL 33140, United States",25.810889,-80.123506,American restaurant,4.1,,,4 months ago, 1 star ,"Went here just to grab dinner. Bartender mask was falling, washing glasses using water only from the bar sink, scooping ice with his hand and eating pizza. Food takes 30-40 mins.",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,,,,,
Toto 2 Pizza,"7445 Collins Ave, Miami Beach, FL 33141, United States",25.8604745,-80.1207219,Restaurant,4.6,,,a month ago, 5 stars ,"Awesome,we really enjoyed,we had a couple corona's beers and 2 margaritas pizzas,was so delicious,staff amazing,we work in hospitality and my partner and i feeld like at home,the server from brazil and the lady i didnt ask for name was …",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,TRUE,,,,
Tower Theatre,"1508 SW 8th St, Miami, FL 33135, United States",25.7654353,-80.2196728,Cinema,4.7,,,4 months ago, 5 stars ,"It was great to be back! Safety protocols in place, social distancing, mask, gel. The movie ""Heroic Losers"" was fun and very entertaining, great actors! We will be back!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Treasure Drive Fitness,"7601 E Treasure Dr, North Bay Village, FL 33141, United States",25.8481633,-80.1460075,Gym,4.6,,,8 months ago, 1 star ,Most of cardio machines are out of order. Weights are all over the floor and manager/owner does not care. There is no toilet paper in the bathroom and half the bathroom is a dirty messy warehouse. 80% of people is not wearing a mask even though it is required by law!,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Treehouse,"323 23rd St, Miami Beach, FL 33139, United States",25.7991199,-80.129439,Nightclub,4,,,2 months ago, 5 stars ,"Since it’s corona pandemic, this is the best place. Great job having a safe party to cheer up little bit people during this uncertain times",TRUE,FALSE,FALSE,FALSE,FALSE,,,TRUE,,,,,,,,
Treehouse,"323 23rd St, Miami Beach, FL 33139, United States",25.7991199,-80.129439,Nightclub,4,,,3 months ago, 4 stars ,"I always come here, but Saturday was my first time since the pandemic started. Masks were only enforced at the entrance. Mostly everyone inside was not wearing one. And please stop letting random people on the stage. Why was some random girl hugging Noxvhan nonstop? So, distracting ...",TRUE,FALSE,FALSE,FALSE,FALSE,,,TRUE,,,,,,,,
Triton Liquors Miami Beach,"2897 Collins Ave, Miami, FL 33140, United States",25.8047867,-80.125026,Off Licence,4.2,,,14 hours ago, 5 stars ,Due to covid so will have to order from the man at the entrance without going inside. It can be a bit hard to know exactly what you want but the man at the entrance was friendly and knowledgeable. The prices were reasonable and the store hours were convenient.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Triton Supermarket,"2715 Collins Ave, Miami Beach, FL 33140, United States",25.8039868,-80.1253376,Supermarket,3.8,,,5 months ago, 4 stars ,"Its okay! Good food, a lot of products and cashiers are friendly and super fast!

The only thing I concern is there is not enough space to be safe from Covid19",TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,TRUE,,,,,
Triton Supermarket,"2715 Collins Ave, Miami Beach, FL 33140, United States",25.8039868,-80.1253376,Supermarket,3.8,,,2 months ago, 1 star ,"Horrible. If you believe that COVID-19 is a risk, many employees and customers don't wear masks and even if you don't this place is incredibly disorganized and expensive.",TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,,
Triton Supermarket,"2715 Collins Ave, Miami Beach, FL 33140",25.8039868,-80.1253376,Supermarket,3.8,,,5 months ago, 4 stars ,"Its okay! Good food, a lot of products and cashiers are friendly and super fast!

The only thing I concern is there is not enough space to be safe from Covid19",TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,,TRUE,,,,,
Triton Supermarket,"2715 Collins Ave, Miami Beach, FL 33140",25.8039868,-80.1253376,Supermarket,3.8,,,2 months ago, 1 star ,"Horrible. If you believe that COVID-19 is a risk, many employees and customers don't wear masks and even if you don't this place is incredibly disorganized and expensive.",TRUE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,,
True Loaf Bakery,"1894 Bay Rd, Miami Beach, FL 33139, United States",25.794725,-80.1438972,Bakery,4.5,,,2 months ago, 5 stars ,The best bread! And the owners respect social distancing.,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,,,TRUE,TRUE,,,,,
Tuka's nails salon,"1701 Sunset Harbour Dr #202, Miami Beach, FL 33139, United States",25.7922192,-80.1440189,Nail salon,4.6,,,a month ago, 5 stars ,"I am so thankful to have found Tuka’s Nail Salon. They took a good care of me in a very short notice and my mani and pedi were done up to perfection. Place is super clean and following all the COVID safety protocols.
Highly recommended!",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Twist,"1057 Washington Ave, Miami Beach, FL 33139, United States",25.7816777,-80.1323153,Gay night club,3.9,,,2 months ago, 2 stars ,"Came Monday of New Years - packed with 2 bartenders, can’t even get a drink. Outside bar closed during COVID but inside bars open 🤯",TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,,,,,,,,FALSE
Twist,"1057 Washington Ave, Miami Beach, FL 33139, United States",25.7816777,-80.1323153,Gay night club,3.9,,,a year ago, 1 star ,"The bar tender was very rude, arrogant and very Confrontational. I asked for a corona with a lemon and he gave me my beer but he wasn’t satisfied with the tip I gave him. So he proceeded to talk about me to the next guest that he was …",TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,,,,,,,,FALSE
T-Mobile,"1201 Lincoln Rd, Miami Beach, FL 33139, United States",25.790599,-80.1414122,Mobile Phone Shop,4.3,,,10 months ago, 5 stars ,I went to the Miami Beach store after they reopened from the Covid-19 closure. They are following all social distancing regulations and only have 2 customers in the store at a time.  Hannah took care of me and she was amazing.  Not only …,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
T-Mobile,"738 Lincoln Rd, Miami Beach, FL 33139, United States",25.7903118,-80.1362821,Mobile Phone Shop,4.4,,,2 weeks ago, 5 stars ,I think that writing a review is the minimum I can do after such an amazing experience. My phone got stolen while on vacation and these people here helped me setting up my new phone I was not able to set up at apple due to COVID …,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,
US 1 Fitness - Fitness Center,"12860 Biscayne Blvd, North Miami, FL 33181, United States",25.8942489,-80.1630935,Gym,4,,,2 months ago, 5 stars ,I’m very happy I joined. The place is clean and kept organized. Low number of people which allow for social distancing and availability of equipment,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
US 1 Fitness - Fitness Center,"12860 Biscayne Blvd, North Miami, FL 33181, United States",25.8942489,-80.1630935,Gym,4,,,8 months ago, 5 stars ,Very cleaned and all the equipment  necessary to get a great workout.  No weights on the floor and plenty of cleaning supplies. Every one wearing their masks and following regulations.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Valero Gas Station,"331 23rd St, Miami Beach, FL 33139, United States",25.7991525,-80.1296325,Petrol Station,4,,,2 weeks ago, 4 stars ,"Good service, later in evening line wait may be a few minutes longer if not paying with card for gas. Take a mask the intoxicated ones from club next to it really don't like to wear mask and yell very loud when believing there just talking.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Valero Gas Station,"331 23rd St, Miami Beach, FL 33139, United States",25.7991525,-80.1296325,Petrol Station,4,,,16 minutes ago, 5 stars ,"The facility was very clean, and up to code compliance with the covid-19 regulations, so i'll say it was clean..also the staff was very nice, and kind..oh, I liked the little cool car that was there 😆.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Love Life Cafe,"2616 NW 5 Ave, Miami, FL 33127",25.8014708,-80.2033731,Vegan restaurant,4.6,,$$,a month ago, 5 stars ,"Wow, as a meat eater, this place was impressive. The ingredients and flavor are unmatched by any other plant based restaurant I’ve been to. Covid protocols are in tact and service was prompt. Loved the curry kind burger!!",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,,,,TRUE,,,,
Love Life Cafe,"2616 NW 5 Ave, Miami, FL 33127",25.8014708,-80.2033731,Vegan restaurant,4.6,,$$,10 months ago, 5 stars ,Quality place. Remained open and safe during the covid shutdown. Plenty of options and even have a market inside.,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,TRUE,,,,TRUE,,,,
Venetian Nail Spa,"7353 Collins Ave, Miami Beach, FL 33141, United States",25.8594332,-80.1207734,Nail salon,3.5,,,4 months ago, 1 star ,"Not only did the person doing my pedicure not wear gloves, a mask, use the plexus glass between or anything, but to pick your teeth and then continue to keep working? Disgusting.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,5 months ago, 5 stars ,"Absolutely gorgeous! Lots of history and beautiful architecture! The garden is very maintained, with a lot of green, flowers and little ponds. Definitely worth to visit. Tickets need to be purchased online (during COVID-19). Friendly and helpful staff. Perfect place for families and tourists. Dogs are not allowed and smoke free.",TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,a week ago, 3 stars ,"I love visiting Vizcaya and even decided on this location for my wedding but it’s rather disappointing that masks are required during my small wedding for all guests (even though in a large outdoors open area). Vizcaya doesn’t disappoint, highly recommend visiting.",TRUE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,3 weeks ago, 5 stars ,Gardens are beautiful and the self-guided audio tour is very well prepared. I wish I had brought my earpods for the audio tour. Mask wearing is a must and strictly enforced.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 4 stars ,Some areas were closed and there was a lot of people. Staff were making efforts to comply with social distancing and mask wearing but it was impossible to enforced inside the house as many people walked and passed next to each other in the …,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,6 months ago, 5 stars ,"If you are in the mood for a European inspired experience but are stuck in Florida, (Covid) the Vizcaya Museum and Gardens is for you!! This home is absolutely beautiful and full of interesting history and an inspiration! Make sure you locate the secret garden!!",TRUE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,
Vizcaya Museum & Gardens,"3251 S Miami Ave, Miami, FL 33129",25.7443866,-80.2104747,Museum,4.7,,,2 months ago, 4 stars ,Beautiful house and gardens. Covid has put a real damper on everything though. Having a human guided tour would have been amazing. The second story is closed which we didn't find out until after purchasing our ticket.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
